AREA_NAME,YEAR,GROUP_NAME,SUB_GROUP_NAME,AUTO_THEFT_COORDINATED_TRACED,AUTO_THEFT_RECOVERED,AUTO_THEFT_STOLEN
Gujarat,2002,AT6-Total,6. Total (Sum of 1-5 Above),336.0,1628.0,6256
Haryana,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,1503.0,3054
Himachal Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),12.0,93.0,152
Jammu & Kashmir,2002,AT6-Total,6. Total (Sum of 1-5 Above),9.0,229.0,664
Jharkhand,2002,AT6-Total,6. Total (Sum of 1-5 Above),4.0,114.0,718
Karnataka,2002,AT6-Total,6. Total (Sum of 1-5 Above),267.0,1312.0,4281
Kerala,2002,AT6-Total,6. Total (Sum of 1-5 Above),59.0,611.0,1978
Madhya Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),78.0,1523.0,4845
Maharashtra,2002,AT6-Total,6. Total (Sum of 1-5 Above),271.0,2860.0,9130
Manipur,2002,AT6-Total,6. Total (Sum of 1-5 Above),,15.0,119
Meghalaya,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,12.0,58
Mizoram,2002,AT6-Total,6. Total (Sum of 1-5 Above),,30.0,31
Nagaland,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,26.0,161
Odisha,2002,AT6-Total,6. Total (Sum of 1-5 Above),63.0,358.0,1028
Puducherry,2002,AT6-Total,6. Total (Sum of 1-5 Above),,52.0,258
Punjab,2002,AT6-Total,6. Total (Sum of 1-5 Above),445.0,644.0,1345
Rajasthan,2002,AT6-Total,6. Total (Sum of 1-5 Above),52.0,991.0,4433
Sikkim,2002,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,5
Tamil Nadu,2002,AT6-Total,6. Total (Sum of 1-5 Above),48.0,3205.0,4677
Tripura,2002,AT6-Total,6. Total (Sum of 1-5 Above),,64.0,73
Uttar Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),10.0,1478.0,5689
Uttarakhand,2002,AT6-Total,6. Total (Sum of 1-5 Above),,98.0,352
West Bengal,2002,AT6-Total,6. Total (Sum of 1-5 Above),130.0,681.0,3438
Andaman & Nicobar Islands,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2.0,5
Andhra Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),83.0,1972.0,4732
Arunachal Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,12.0,50
Assam,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,132.0,756
Bihar,2003,AT6-Total,6. Total (Sum of 1-5 Above),23.0,293.0,1340
Chandigarh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,286.0,566
Chhattisgarh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,390.0,1131
Dadra & Nagar Haveli,2003,AT6-Total,6. Total (Sum of 1-5 Above),,9.0,15
Daman & Diu,2003,AT6-Total,6. Total (Sum of 1-5 Above),5.0,9.0,27
Delhi,2003,AT6-Total,6. Total (Sum of 1-5 Above),489.0,1427.0,7688
Goa,2003,AT6-Total,6. Total (Sum of 1-5 Above),2.0,43.0,134
Gujarat,2003,AT6-Total,6. Total (Sum of 1-5 Above),472.0,2286.0,7244
Haryana,2003,AT6-Total,6. Total (Sum of 1-5 Above),139.0,1546.0,3293
Himachal Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),2.0,110.0,218
Jammu & Kashmir,2003,AT6-Total,6. Total (Sum of 1-5 Above),9.0,156.0,576
Jharkhand,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,98.0,347
Karnataka,2003,AT6-Total,6. Total (Sum of 1-5 Above),98.0,1329.0,4333
Kerala,2003,AT6-Total,6. Total (Sum of 1-5 Above),1.0,631.0,1668
Lakshadweep,2003,AT6-Total,6. Total (Sum of 1-5 Above),1.0,1.0,1
Madhya Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),,1751.0,5208
Maharashtra,2003,AT6-Total,6. Total (Sum of 1-5 Above),826.0,2752.0,9271
Manipur,2003,AT6-Total,6. Total (Sum of 1-5 Above),,11.0,124
Meghalaya,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,17.0,108
Mizoram,2003,AT6-Total,6. Total (Sum of 1-5 Above),,54.0,56
Nagaland,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,58.0,225
Odisha,2003,AT6-Total,6. Total (Sum of 1-5 Above),103.0,347.0,1076
Puducherry,2003,AT6-Total,6. Total (Sum of 1-5 Above),65.0,65.0,295
Punjab,2003,AT6-Total,6. Total (Sum of 1-5 Above),356.0,585.0,1427
Rajasthan,2003,AT6-Total,6. Total (Sum of 1-5 Above),62.0,1061.0,5267
Sikkim,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,3.0,3
Tamil Nadu,2003,AT6-Total,6. Total (Sum of 1-5 Above),1213.0,3212.0,4581
Tripura,2003,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,53
Uttar Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),25.0,1406.0,4720
Uttarakhand,2003,AT6-Total,6. Total (Sum of 1-5 Above),,122.0,369
West Bengal,2003,AT6-Total,6. Total (Sum of 1-5 Above),148.0,627.0,2581
Andaman & Nicobar Islands,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,9.0,9
Andhra Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),319.0,2169.0,4741
Arunachal Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,31.0,75
Assam,2004,AT6-Total,6. Total (Sum of 1-5 Above),,166.0,894
Bihar,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,312.0,2083
Chandigarh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,218.0,674
Chhattisgarh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,502.0,1316
Dadra & Nagar Haveli,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,14.0,24
Daman & Diu,2004,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,12
Delhi,2004,AT6-Total,6. Total (Sum of 1-5 Above),346.0,2121.0,8924
Goa,2004,AT6-Total,6. Total (Sum of 1-5 Above),5.0,44.0,125
Gujarat,2004,AT6-Total,6. Total (Sum of 1-5 Above),528.0,2151.0,6936
Haryana,2004,AT6-Total,6. Total (Sum of 1-5 Above),,1612.0,3735
Himachal Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),12.0,96.0,213
Jammu & Kashmir,2004,AT6-Total,6. Total (Sum of 1-5 Above),13.0,141.0,573
Jharkhand,2004,AT6-Total,6. Total (Sum of 1-5 Above),,114.0,718
Karnataka,2004,AT6-Total,6. Total (Sum of 1-5 Above),124.0,1485.0,5733
Kerala,2004,AT6-Total,6. Total (Sum of 1-5 Above),,725.0,1717
Madhya Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),192.0,1841.0,6246
Maharashtra,2004,AT6-Total,6. Total (Sum of 1-5 Above),422.0,3621.0,11307
Manipur,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,5.0,109
Meghalaya,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,38.0,140
Mizoram,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,0.0,0
Nagaland,2004,AT6-Total,6. Total (Sum of 1-5 Above),12.0,25.0,122
Odisha,2004,AT6-Total,6. Total (Sum of 1-5 Above),158.0,374.0,1404
Puducherry,2004,AT6-Total,6. Total (Sum of 1-5 Above),,183.0,322
Punjab,2004,AT6-Total,6. Total (Sum of 1-5 Above),292.0,490.0,1188
Rajasthan,2004,AT6-Total,6. Total (Sum of 1-5 Above),99.0,1583.0,6395
Sikkim,2004,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,6
Tamil Nadu,2004,AT6-Total,6. Total (Sum of 1-5 Above),2631.0,2867.0,4005
Tripura,2004,AT6-Total,6. Total (Sum of 1-5 Above),,18.0,36
Uttar Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),85.0,1753.0,8452
Uttarakhand,2004,AT6-Total,6. Total (Sum of 1-5 Above),,112.0,471
West Bengal,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,534.0,2668
Andaman & Nicobar Islands,2005,AT6-Total,6. Total (Sum of 1-5 Above),,6.0,6
Andhra Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2670.0,5465
Arunachal Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,33.0,119
Assam,2005,AT6-Total,6. Total (Sum of 1-5 Above),15.0,267.0,957
Bihar,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,226.0,2134
Chandigarh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,201.0,579
Chhattisgarh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,642.0,1619
Dadra & Nagar Haveli,2005,AT6-Total,6. Total (Sum of 1-5 Above),,8.0,22
Daman & Diu,2005,AT6-Total,6. Total (Sum of 1-5 Above),4.0,7.0,27
Delhi,2005,AT6-Total,6. Total (Sum of 1-5 Above),255.0,2249.0,8883
Goa,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,61.0,195
Gujarat,2005,AT6-Total,6. Total (Sum of 1-5 Above),413.0,1776.0,7098
Haryana,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,1851.0,5276
Himachal Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,94.0,172
Jammu & Kashmir,2005,AT6-Total,6. Total (Sum of 1-5 Above),11.0,109.0,504
Jharkhand,2005,AT6-Total,6. Total (Sum of 1-5 Above),10.0,143.0,773
Karnataka,2005,AT6-Total,6. Total (Sum of 1-5 Above),94.0,1403.0,5977
Kerala,2005,AT6-Total,6. Total (Sum of 1-5 Above),16.0,562.0,1946
Madhya Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2096.0,6551
Maharashtra,2005,AT6-Total,6. Total (Sum of 1-5 Above),439.0,3032.0,12213
Manipur,2005,AT6-Total,6. Total (Sum of 1-5 Above),7.0,7.0,92
Meghalaya,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,20.0,119
Mizoram,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,0.0,0
Nagaland,2005,AT6-Total,6. Total (Sum of 1-5 Above),1.0,56.0,248
Odisha,2005,AT6-Total,6. Total (Sum of 1-5 Above),110.0,436.0,1626
Puducherry,2005,AT6-Total,6. Total (Sum of 1-5 Above),143.0,143.0,235
Punjab,2005,AT6-Total,6. Total (Sum of 1-5 Above),259.0,523.0,1190
Rajasthan,2005,AT6-Total,6. Total (Sum of 1-5 Above),283.0,1355.0,6429
Sikkim,2005,AT6-Total,6. Total (Sum of 1-5 Above),,4.0,5
Tamil Nadu,2005,AT6-Total,6. Total (Sum of 1-5 Above),2475.0,2624.0,3583
Tripura,2005,AT6-Total,6. Total (Sum of 1-5 Above),,10.0,57
Uttar Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),78.0,1704.0,7619
Uttarakhand,2005,AT6-Total,6. Total (Sum of 1-5 Above),,130.0,521
West Bengal,2005,AT6-Total,6. Total (Sum of 1-5 Above),63.0,470.0,2435
Andaman & Nicobar Islands,2006,AT6-Total,6. Total (Sum of 1-5 Above),,6.0,6
Andhra Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),102.0,2201.0,5470
Arunachal Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,22.0,74
Assam,2006,AT6-Total,6. Total (Sum of 1-5 Above),26.0,453.0,1405
Bihar,2006,AT6-Total,6. Total (Sum of 1-5 Above),,312.0,2023
Chandigarh,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,175.0,529
Chhattisgarh,2006,AT6-Total,6. Total (Sum of 1-5 Above),89.0,734.0,2143
Dadra & Nagar Haveli,2006,AT6-Total,6. Total (Sum of 1-5 Above),,8.0,15
Daman & Diu,2006,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,33
Delhi,2006,AT6-Total,6. Total (Sum of 1-5 Above),212.0,2060.0,9402
Goa,2006,AT6-Total,6. Total (Sum of 1-5 Above),10.0,70.0,228
Gujarat,2006,AT6-Total,6. Total (Sum of 1-5 Above),492.0,1647.0,7191
Haryana,2006,AT6-Total,6. Total (Sum of 1-5 Above),4.0,2258.0,6588
Himachal Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),87.0,108.0,216
Jammu & Kashmir,2006,AT6-Total,6. Total (Sum of 1-5 Above),16.0,179.0,559
Jharkhand,2006,AT6-Total,6. Total (Sum of 1-5 Above),5.0,262.0,1229
Karnataka,2006,AT6-Total,6. Total (Sum of 1-5 Above),96.0,1403.0,6006
Kerala,2006,AT6-Total,6. Total (Sum of 1-5 Above),21.0,545.0,2019
Lakshadweep,2006,AT6-Total,6. Total (Sum of 1-5 Above),,1.0,2
Madhya Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),171.0,2177.0,7651
Maharashtra,2006,AT6-Total,6. Total (Sum of 1-5 Above),1219.0,3757.0,12814
Manipur,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,8.0,119
Meghalaya,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,20.0,135
Mizoram,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,49.0,68
Nagaland,2006,AT6-Total,6. Total (Sum of 1-5 Above),18.0,75.0,155
Odisha,2006,AT6-Total,6. Total (Sum of 1-5 Above),189.0,556.0,1571
Puducherry,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,122.0,320
Punjab,2006,AT6-Total,6. Total (Sum of 1-5 Above),506.0,591.0,1545
Rajasthan,2006,AT6-Total,6. Total (Sum of 1-5 Above),370.0,1360.0,6977
Sikkim,2006,AT6-Total,6. Total (Sum of 1-5 Above),,8.0,8
Tamil Nadu,2006,AT6-Total,6. Total (Sum of 1-5 Above),2356.0,2605.0,3009
Tripura,2006,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,28
Uttar Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),35.0,2129.0,8349
Uttarakhand,2006,AT6-Total,6. Total (Sum of 1-5 Above),0.0,131.0,499
West Bengal,2006,AT6-Total,6. Total (Sum of 1-5 Above),36.0,428.0,2714
Andaman & Nicobar Islands,2007,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,8
Andhra Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),92.0,2847.0,6309
Arunachal Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),10.0,63.0,116
Assam,2007,AT6-Total,6. Total (Sum of 1-5 Above),42.0,597.0,1801
Bihar,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,323.0,2393
Chandigarh,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,222.0,853
Chhattisgarh,2007,AT6-Total,6. Total (Sum of 1-5 Above),5.0,716.0,1933
Dadra & Nagar Haveli,2007,AT6-Total,6. Total (Sum of 1-5 Above),,4.0,19
Daman & Diu,2007,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,28
Delhi,2007,AT6-Total,6. Total (Sum of 1-5 Above),87.0,1782.0,8874
Goa,2007,AT6-Total,6. Total (Sum of 1-5 Above),5.0,65.0,220
Gujarat,2007,AT6-Total,6. Total (Sum of 1-5 Above),599.0,1891.0,8019
Haryana,2007,AT6-Total,6. Total (Sum of 1-5 Above),172.0,2224.0,6736
Himachal Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),20.0,104.0,265
Jammu & Kashmir,2007,AT6-Total,6. Total (Sum of 1-5 Above),2.0,165.0,514
Jharkhand,2007,AT6-Total,6. Total (Sum of 1-5 Above),3.0,269.0,1738
Karnataka,2007,AT6-Total,6. Total (Sum of 1-5 Above),130.0,1958.0,6073
Kerala,2007,AT6-Total,6. Total (Sum of 1-5 Above),20.0,643.0,2110
Lakshadweep,2007,AT6-Total,6. Total (Sum of 1-5 Above),,2.0,2
Madhya Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),458.0,2297.0,8822
Maharashtra,2007,AT6-Total,6. Total (Sum of 1-5 Above),1302.0,3595.0,13910
Manipur,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,9.0,157
Meghalaya,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,9.0,93
Mizoram,2007,AT6-Total,6. Total (Sum of 1-5 Above),0.0,41.0,70
Nagaland,2007,AT6-Total,6. Total (Sum of 1-5 Above),18.0,35.0,233
Odisha,2007,AT6-Total,6. Total (Sum of 1-5 Above),37.0,458.0,1733
Puducherry,2007,AT6-Total,6. Total (Sum of 1-5 Above),,186.0,498
Punjab,2007,AT6-Total,6. Total (Sum of 1-5 Above),687.0,723.0,2062
Rajasthan,2007,AT6-Total,6. Total (Sum of 1-5 Above),143.0,1593.0,7933
Sikkim,2007,AT6-Total,6. Total (Sum of 1-5 Above),3.0,10.0,11
Tamil Nadu,2007,AT6-Total,6. Total (Sum of 1-5 Above),2083.0,2504.0,2888
Tripura,2007,AT6-Total,6. Total (Sum of 1-5 Above),,15.0,55
Uttar Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),66.0,2178.0,9485
Uttarakhand,2007,AT6-Total,6. Total (Sum of 1-5 Above),138.0,138.0,545
West Bengal,2007,AT6-Total,6. Total (Sum of 1-5 Above),59.0,446.0,2424
Andaman & Nicobar Islands,2008,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,11
Andhra Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,3811.0,7848
Arunachal Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),7.0,37.0,60
Assam,2008,AT6-Total,6. Total (Sum of 1-5 Above),67.0,298.0,1878
Bihar,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,391.0,2675
Chandigarh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,244.0,1094
Chhattisgarh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,605.0,2118
Dadra & Nagar Haveli,2008,AT6-Total,6. Total (Sum of 1-5 Above),,4.0,19
Daman & Diu,2008,AT6-Total,6. Total (Sum of 1-5 Above),,14.0,33
Delhi,2008,AT6-Total,6. Total (Sum of 1-5 Above),173.0,1340.0,11027
Goa,2008,AT6-Total,6. Total (Sum of 1-5 Above),5.0,77.0,253
Gujarat,2008,AT6-Total,6. Total (Sum of 1-5 Above),733.0,2228.0,9943
Haryana,2008,AT6-Total,6. Total (Sum of 1-5 Above),399.0,2301.0,7893
Himachal Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),45.0,105.0,329
Jammu & Kashmir,2008,AT6-Total,6. Total (Sum of 1-5 Above),4.0,143.0,672
Jharkhand,2008,AT6-Total,6. Total (Sum of 1-5 Above),,334.0,2471
Karnataka,2008,AT6-Total,6. Total (Sum of 1-5 Above),357.0,2156.0,9202
Kerala,2008,AT6-Total,6. Total (Sum of 1-5 Above),61.0,609.0,2001
Lakshadweep,2008,AT6-Total,6. Total (Sum of 1-5 Above),1.0,1.0,1
Madhya Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),,2327.0,11029
Maharashtra,2008,AT6-Total,6. Total (Sum of 1-5 Above),875.0,3334.0,16909
Manipur,2008,AT6-Total,6. Total (Sum of 1-5 Above),12.0,9.0,297
Meghalaya,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,27.0,132
Mizoram,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,34.0,43
Nagaland,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,17.0,251
Odisha,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,649.0,1975
Puducherry,2008,AT6-Total,6. Total (Sum of 1-5 Above),,156.0,443
Punjab,2008,AT6-Total,6. Total (Sum of 1-5 Above),592.0,752.0,2160
Rajasthan,2008,AT6-Total,6. Total (Sum of 1-5 Above),326.0,1618.0,9496
Sikkim,2008,AT6-Total,6. Total (Sum of 1-5 Above),1.0,9.0,9
Tamil Nadu,2008,AT6-Total,6. Total (Sum of 1-5 Above),2236.0,2911.0,3747
Tripura,2008,AT6-Total,6. Total (Sum of 1-5 Above),,25.0,65
Uttar Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),309.0,2191.0,10371
Uttarakhand,2008,AT6-Total,6. Total (Sum of 1-5 Above),,156.0,645
West Bengal,2008,AT6-Total,6. Total (Sum of 1-5 Above),0.0,464.0,2567
Andaman & Nicobar Islands,2009,AT6-Total,6. Total (Sum of 1-5 Above),,9.0,10
Andhra Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),713.0,4277.0,8257
Arunachal Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),9.0,34.0,109
Assam,2009,AT6-Total,6. Total (Sum of 1-5 Above),55.0,327.0,1709
Bihar,2009,AT6-Total,6. Total (Sum of 1-5 Above),145.0,414.0,3674
Chandigarh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,275.0,1117
Chhattisgarh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,689.0,2188
Dadra & Nagar Haveli,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,23
Daman & Diu,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,31
Delhi,2009,AT6-Total,6. Total (Sum of 1-5 Above),738.0,1886.0,13251
Goa,2009,AT6-Total,6. Total (Sum of 1-5 Above),8.0,84.0,346
Gujarat,2009,AT6-Total,6. Total (Sum of 1-5 Above),1004.0,2753.0,11145
Haryana,2009,AT6-Total,6. Total (Sum of 1-5 Above),405.0,2425.0,8370
Himachal Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),19.0,130.0,331
Jammu & Kashmir,2009,AT6-Total,6. Total (Sum of 1-5 Above),3.0,237.0,881
Jharkhand,2009,AT6-Total,6. Total (Sum of 1-5 Above),,557.0,2496
Karnataka,2009,AT6-Total,6. Total (Sum of 1-5 Above),351.0,2646.0,11020
Kerala,2009,AT6-Total,6. Total (Sum of 1-5 Above),30.0,742.0,2028
Lakshadweep,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,5.0,5
Madhya Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2453.0,10955
Maharashtra,2009,AT6-Total,6. Total (Sum of 1-5 Above),1473.0,4615.0,18236
Manipur,2009,AT6-Total,6. Total (Sum of 1-5 Above),7.0,7.0,320
Meghalaya,2009,AT6-Total,6. Total (Sum of 1-5 Above),4.0,27.0,180
Mizoram,2009,AT6-Total,6. Total (Sum of 1-5 Above),59.0,59.0,77
Nagaland,2009,AT6-Total,6. Total (Sum of 1-5 Above),,36.0,216
Odisha,2009,AT6-Total,6. Total (Sum of 1-5 Above),121.0,676.0,2521
Puducherry,2009,AT6-Total,6. Total (Sum of 1-5 Above),78.0,250.0,502
Punjab,2009,AT6-Total,6. Total (Sum of 1-5 Above),263.0,1101.0,2842
Rajasthan,2009,AT6-Total,6. Total (Sum of 1-5 Above),534.0,1942.0,11783
Sikkim,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,10
Tamil Nadu,2009,AT6-Total,6. Total (Sum of 1-5 Above),2985.0,3826.0,5198
Tripura,2009,AT6-Total,6. Total (Sum of 1-5 Above),0.0,29.0,71
Uttar Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),289.0,2189.0,14378
Uttarakhand,2009,AT6-Total,6. Total (Sum of 1-5 Above),,229.0,702
West Bengal,2009,AT6-Total,6. Total (Sum of 1-5 Above),356.0,601.0,3618
Andaman & Nicobar Islands,2010,AT6-Total,6. Total (Sum of 1-5 Above),,12.0,22
Andhra Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),892.0,5453.0,7422
Arunachal Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),3.0,46.0,139
Assam,2010,AT6-Total,6. Total (Sum of 1-5 Above),41.0,166.0,600
Bihar,2010,AT6-Total,6. Total (Sum of 1-5 Above),5.0,400.0,4271
Chandigarh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,256.0,898
Chhattisgarh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,603.0,2139
Dadra & Nagar Haveli,2010,AT6-Total,6. Total (Sum of 1-5 Above),,10.0,34
Daman & Diu,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,11.0,28
Delhi,2010,AT6-Total,6. Total (Sum of 1-5 Above),85.0,1924.0,15031
Goa,2010,AT6-Total,6. Total (Sum of 1-5 Above),10.0,142.0,372
Gujarat,2010,AT6-Total,6. Total (Sum of 1-5 Above),815.0,2443.0,9829
Haryana,2010,AT6-Total,6. Total (Sum of 1-5 Above),653.0,3054.0,11398
Himachal Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,126.0,334
Jammu & Kashmir,2010,AT6-Total,6. Total (Sum of 1-5 Above),14.0,240.0,968
Jharkhand,2010,AT6-Total,6. Total (Sum of 1-5 Above),30.0,440.0,2684
Karnataka,2010,AT6-Total,6. Total (Sum of 1-5 Above),317.0,3374.0,10639
Kerala,2010,AT6-Total,6. Total (Sum of 1-5 Above),4.0,626.0,1478
Madhya Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),259.0,2777.0,12060
Maharashtra,2010,AT6-Total,6. Total (Sum of 1-5 Above),1266.0,4641.0,18605
Manipur,2010,AT6-Total,6. Total (Sum of 1-5 Above),18.0,18.0,286
Meghalaya,2010,AT6-Total,6. Total (Sum of 1-5 Above),0.0,42.0,152
Mizoram,2010,AT6-Total,6. Total (Sum of 1-5 Above),52.0,52.0,69
Nagaland,2010,AT6-Total,6. Total (Sum of 1-5 Above),2.0,34.0,277
Odisha,2010,AT6-Total,6. Total (Sum of 1-5 Above),4.0,809.0,2627
Puducherry,2010,AT6-Total,6. Total (Sum of 1-5 Above),161.0,161.0,384
Punjab,2010,AT6-Total,6. Total (Sum of 1-5 Above),529.0,1270.0,2713
Rajasthan,2010,AT6-Total,6. Total (Sum of 1-5 Above),1037.0,2179.0,13109
Sikkim,2010,AT6-Total,6. Total (Sum of 1-5 Above),,6.0,8
Tamil Nadu,2010,AT6-Total,6. Total (Sum of 1-5 Above),2563.0,3541.0,5205
Tripura,2010,AT6-Total,6. Total (Sum of 1-5 Above),,26.0,50
Uttar Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),505.0,2434.0,16705
Uttarakhand,2010,AT6-Total,6. Total (Sum of 1-5 Above),,244.0,853
West Bengal,2010,AT6-Total,6. Total (Sum of 1-5 Above),47.0,641.0,4305
